vbias,vds,vgs,ids,Rbias,Rfet,Gfet
0.00019318000000000002,1.6e-06,-1.1,1.9750515463917528e-09,97000.0,810.1054389811044,0.0012344072164948456
1.2503626200000002,0.00443765,-1.1,1.284458731958763e-05,97000.0,345.4879389727617,0.0028944570481195296
2.5007874,0.008990479999999999,-1.1,2.5688628041237115e-05,97000.0,349.97898624900773,0.0028573144082670913
3.7511505,0.013655780000000001,-1.1,3.8530873402061854e-05,97000.0,354.4113796099223,0.0028215798293515166
5.001530599999999,0.0184649,-1.1,5.1371811340206174e-05,97000.0,359.4364208362736,0.002782133200840848
0.00016405000000000003,5.199999999999999e-06,-1.1020100502512564,1.637628865979382e-09,97000.0,3175.3226314132817,0.0003149286280729581
1.25035576,0.0044874,-1.1020100502512564,1.2844003711340206e-05,97000.0,349.37704012324383,0.0028622373114365125
2.5007647000000004,0.00910025,-1.1020100502512564,2.5687262371134025e-05,97000.0,354.27091717747146,0.0028226985380768684
3.7511286,0.01382178,-1.1020100502512564,3.85289362886598e-05,97000.0,358.7376484117512,0.002787552420068891
5.001559899999999,0.018695719999999996,-1.1020100502512564,5.136973381443298e-05,97000.0,363.9442646819243,0.0027476734682822055
0.00015460000000000002,9.46e-06,-1.1040201005025128,1.4962886597938145e-09,97000.0,6322.309494281382,0.00015817004860399733
1.25035387,0.00453848,-1.1040201005025128,1.2843457628865982e-05,97000.0,353.36901721851416,0.002829902881331631
2.5007677999999993,0.00920852,-1.1040201005025128,2.568617814432989e-05,97000.0,358.50097855187306,0.002789392665089492
3.7511424000000004,0.013981750000000001,-1.1040201005025128,3.85274293814433e-05,97000.0,362.90378632772985,0.0027555512994756237
5.0015426000000005,0.018926420000000006,-1.1040201005025128,5.136717711340207e-05,97000.0,368.4535741221794,0.002714046138329491
0.00016710000000000002,7.400000000000002e-06,-1.1060301507537689,1.64639175257732e-09,97000.0,4494.677520350658,0.00022248537196990805
1.2503477600000001,0.004593060000000001,-1.1060301507537689,1.2842831958762888e-05,97000.0,357.63607393975724,0.0027961385130529284
2.5007676000000005,0.009321479999999998,-1.1060301507537689,2.5685011546391758e-05,97000.0,362.91515708154253,0.0027554649633311193
3.7511324000000004,0.0141669,-1.1060301507537689,3.85254175257732e-05,97000.0,367.7286557769933,0.0027193964470542745
5.001557500000001,0.01916729,-1.1060301507537689,5.136484752577321e-05,97000.0,373.1596787157302,0.0026798179359613806
0.00016245999999999999,1.27e-05,-1.1080402010050252,1.5439175257731957e-09,97000.0,8225.827991452992,0.00012156830911599967
1.25034779,0.00463455,-1.1080402010050252,1.2842404536082473e-05,97000.0,360.8786802330206,0.002771014345747154
2.5007677999999998,0.009422839999999998,-1.1080402010050252,2.5683968659793813e-05,97000.0,366.8763237026798,0.002725714185934794
3.7511622000000004,0.01434018,-1.1080402010050252,3.852393835051547e-05,97000.0,372.2407576692667,0.0026864333885987116
5.001556399999999,0.019405679999999998,-1.1080402010050252,5.136237855670102e-05,97000.0,377.81895125003365,0.002646770355725799
0.00018497999999999995,6.429999999999999e-06,-1.1100502512562815,1.8407216494845355e-09,97000.0,3493.1951834220113,0.0002862708630613586
1.2503515799999998,0.00469536,-1.1100502512562815,1.2841816701030927e-05,97000.0,365.6305108001629,0.002735001512350688
2.500805,0.00953631,-1.1100502512562815,2.568318237113402e-05,97000.0,371.3056217954555,0.00269319919037175
3.7511304,0.014519200000000001,-1.1100502512562815,3.8521764948453605e-05,97000.0,376.9090024672624,0.002653160294537826
5.001576599999999,0.019648450000000005,-1.1100502512562815,5.136008402061854e-05,97000.0,382.5626529760372,0.002613950923386757
0.00016328000000000002,6.340000000000001e-06,-1.1120603015075379,1.6179381443298973e-09,97000.0,3918.5676054543137,0.0002551952909037692
1.2503478500000003,0.004761990000000001,-1.1120603015075379,1.2841091340206189e-05,97000.0,370.8399756561141,0.0026965809126449627
2.5008098,0.009663559999999998,-1.1120603015075379,2.568192e-05,97000.0,376.2787205940988,0.00265760444391094
3.7511573000000005,0.014713369999999998,-1.1120603015075379,3.8520040515463926e-05,97000.0,381.9666283604581,0.002618029759019445
5.001554400000002,0.0199269,-1.1120603015075379,5.1356984536082496e-05,97000.0,388.0075939037994,0.0025772691455310404
0.00014808000000000003,8.089999999999999e-06,-1.114070351758794,1.4431958762886602e-09,97000.0,5605.614686763338,0.0001783925681444574
1.25034202,0.004813799999999999,-1.114070351758794,1.2840497113402062e-05,97000.0,374.8920277374365,0.002667434690556746
2.5007620000000004,0.009774300000000003,-1.114070351758794,2.568028556701031e-05,97000.0,380.614926360335,0.002627327334643944
3.751115,0.014917340000000001,-1.114070351758794,3.8517501649484536e-05,97000.0,387.2873203394705,0.0025820623281016947
5.0015395,0.0202136,-1.114070351758794,5.1353875257731954e-05,97000.0,393.61391712997545,0.002540560575935605
0.00017834,6.019999999999998e-06,-1.1160804020100503,1.7764948453608248e-09,97000.0,3388.695450324976,0.00029509881152173174
1.25034103,0.004881259999999999,-1.1160804020100503,1.2839791443298968e-05,97000.0,380.1666110821066,0.0026304256366796626
2.5007628000000004,0.00991552,-1.1160804020100503,2.5678837938144334e-05,97000.0,386.1358533390292,0.0025897621040696134
3.7511319999999997,0.015109109999999999,-1.1160804020100503,3.8515699896907215e-05,97000.0,392.2844460944938,0.0025491706590862876
5.0015408,0.020477560000000002,-1.1160804020100503,5.135116742268041e-05,97000.0,398.77496516185573,0.0025076799883716814
0.00015741999999999997,4.749999999999999e-06,-1.1180904522613067,1.5739175257731954e-09,97000.0,3017.9472063928743,0.0003313510580575148
